timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1704197962793,4072,Business,200,OK,Thread Group 1-4,text,true,,1469789,389,9,9,https://www.simplilearn.com/business,75,0,0
1704197962793,75,Business-0,301,Moved Permanently,Thread Group 1-4,text,true,,577,130,9,9,http://www.simplilearn.com/business/,75,0,0
1704197962868,87,Business-1,301,Moved Permanently,Thread Group 1-4,text,true,,720,130,9,9,https://www.simplilearn.com/business/,87,0,0
1704197962955,3910,Business-2,200,OK,Thread Group 1-4,text,true,,1468492,129,9,9,https://www.simplilearn.com/business,233,0,0
1704197966295,583,Homepage,200,OK,Thread Group 1-10,text,true,,282657,302,9,9,https://www.simplilearn.com/,63,0,0
1704197966295,63,Homepage-0,301,Moved Permanently,Thread Group 1-10,text,true,,568,181,9,9,http://www.simplilearn.com/,63,0,0
1704197966358,520,Homepage-1,200,OK,Thread Group 1-10,text,true,,282089,121,9,9,https://www.simplilearn.com/,83,0,0
1704197963069,4057,Business,200,OK,Thread Group 1-5,text,true,,1470156,389,9,9,https://www.simplilearn.com/business,103,0,0
1704197963069,103,Business-0,301,Moved Permanently,Thread Group 1-5,text,true,,577,130,9,9,http://www.simplilearn.com/business/,103,0,0
1704197963172,401,Business-1,301,Moved Permanently,Thread Group 1-5,text,true,,720,130,9,9,https://www.simplilearn.com/business/,401,0,0
1704197963573,3553,Business-2,200,OK,Thread Group 1-5,text,true,,1468859,129,9,9,https://www.simplilearn.com/business,371,0,0
1704197966359,793,Resource,200,OK,Thread Group 1-3,text,true,,234368,392,9,9,https://www.simplilearn.com/resources,61,0,0
1704197966359,61,Resource-0,301,Moved Permanently,Thread Group 1-3,text,true,,578,131,9,9,http://www.simplilearn.com/resources/,61,0,0
1704197966420,69,Resource-1,301,Moved Permanently,Thread Group 1-3,text,true,,449,131,9,9,https://www.simplilearn.com/resources/,69,0,0
1704197966489,663,Resource-2,200,OK,Thread Group 1-3,text,true,,233341,130,9,9,https://www.simplilearn.com/resources,93,0,0
1704197965673,1639,Homepage,200,OK,Thread Group 1-8,text,true,,282657,302,9,9,https://www.simplilearn.com/,74,0,0
1704197965673,74,Homepage-0,301,Moved Permanently,Thread Group 1-8,text,true,,568,181,9,9,http://www.simplilearn.com/,74,0,0
1704197965747,1565,Homepage-1,200,OK,Thread Group 1-8,text,true,,282089,121,9,9,https://www.simplilearn.com/,215,0,0
1704197966063,1255,Resource,200,OK,Thread Group 1-6,text,true,,234368,392,9,9,https://www.simplilearn.com/resources,403,0,0
1704197966063,403,Resource-0,301,Moved Permanently,Thread Group 1-6,text,true,,578,131,9,9,http://www.simplilearn.com/resources/,403,0,0
1704197966466,62,Resource-1,301,Moved Permanently,Thread Group 1-6,text,true,,449,131,9,9,https://www.simplilearn.com/resources/,61,0,0
1704197966528,790,Resource-2,200,OK,Thread Group 1-6,text,true,,233341,130,9,9,https://www.simplilearn.com/resources,105,0,0
1704197966879,552,Resource,200,OK,Thread Group 1-10,text,true,,234368,392,9,9,https://www.simplilearn.com/resources,58,0,0
1704197966879,58,Resource-0,301,Moved Permanently,Thread Group 1-10,text,true,,578,131,9,9,http://www.simplilearn.com/resources/,58,0,0
1704197966938,139,Resource-1,301,Moved Permanently,Thread Group 1-10,text,true,,449,131,9,9,https://www.simplilearn.com/resources/,139,0,0
1704197967077,354,Resource-2,200,OK,Thread Group 1-10,text,true,,233341,130,9,9,https://www.simplilearn.com/resources,142,0,0
1704197967313,363,Resource,200,OK,Thread Group 1-8,text,true,,234370,392,9,9,https://www.simplilearn.com/resources,32,0,14
1704197967313,32,Resource-0,301,Moved Permanently,Thread Group 1-8,text,true,,579,131,9,9,http://www.simplilearn.com/resources/,32,0,14
1704197967346,63,Resource-1,301,Moved Permanently,Thread Group 1-8,text,true,,449,131,9,9,https://www.simplilearn.com/resources/,63,0,0
1704197967409,267,Resource-2,200,OK,Thread Group 1-8,text,true,,233342,130,9,9,https://www.simplilearn.com/resources,59,0,41
1704197965478,2558,Business,200,OK,Thread Group 1-9,text,true,,1469782,389,9,9,https://www.simplilearn.com/business,64,0,0
1704197965478,64,Business-0,301,Moved Permanently,Thread Group 1-9,text,true,,577,130,9,9,http://www.simplilearn.com/business/,64,0,0
1704197965542,71,Business-1,301,Moved Permanently,Thread Group 1-9,text,true,,720,130,9,9,https://www.simplilearn.com/business/,71,0,0
1704197965613,2423,Business-2,200,OK,Thread Group 1-9,text,true,,1468485,129,9,9,https://www.simplilearn.com/business,92,0,0
1704197967319,1157,Business,200,OK,Thread Group 1-6,text,true,,1446394,389,9,9,https://www.simplilearn.com/business,37,0,18
1704197967319,37,Business-0,301,Moved Permanently,Thread Group 1-6,text,true,,578,130,9,9,http://www.simplilearn.com/business/,37,0,18
1704197967356,68,Business-1,301,Moved Permanently,Thread Group 1-6,text,true,,723,130,9,9,https://www.simplilearn.com/business/,68,0,52
1704197967424,1052,Business-2,200,OK,Thread Group 1-6,text,true,,1445093,129,9,9,https://www.simplilearn.com/business,19,0,0
1704197968476,323,Homepage,200,OK,Thread Group 1-6,text,true,,282660,302,9,9,https://www.simplilearn.com/,33,0,0
1704197968476,33,Homepage-0,301,Moved Permanently,Thread Group 1-6,text,true,,569,181,9,9,http://www.simplilearn.com/,33,0,0
1704197968509,290,Homepage-1,200,OK,Thread Group 1-6,text,true,,282091,121,9,9,https://www.simplilearn.com/,131,0,0
1704197968037,954,Homepage,200,OK,Thread Group 1-9,text,true,,282660,302,9,9,https://www.simplilearn.com/,68,0,44
1704197968037,68,Homepage-0,301,Moved Permanently,Thread Group 1-9,text,true,,569,181,9,9,http://www.simplilearn.com/,68,0,44
1704197968105,886,Homepage-1,200,OK,Thread Group 1-9,text,true,,282091,121,9,9,https://www.simplilearn.com/,213,0,76
1704197968799,283,Resource,200,OK,Thread Group 1-6,text,true,,234373,392,9,9,https://www.simplilearn.com/resources,29,0,0
1704197968799,29,Resource-0,301,Moved Permanently,Thread Group 1-6,text,true,,579,131,9,9,http://www.simplilearn.com/resources/,29,0,0
1704197968828,25,Resource-1,301,Moved Permanently,Thread Group 1-6,text,true,,452,131,9,9,https://www.simplilearn.com/resources/,25,0,0
1704197968853,229,Resource-2,200,OK,Thread Group 1-6,text,true,,233342,130,9,9,https://www.simplilearn.com/resources,36,0,0
1704197965210,3905,Business,200,OK,Thread Group 1-2,text,true,,1469767,389,9,9,https://www.simplilearn.com/business,69,0,0
1704197965210,69,Business-0,301,Moved Permanently,Thread Group 1-2,text,true,,577,130,9,9,http://www.simplilearn.com/business/,69,0,0
1704197965279,72,Business-1,301,Moved Permanently,Thread Group 1-2,text,true,,720,130,9,9,https://www.simplilearn.com/business/,72,0,0
1704197965351,3764,Business-2,200,OK,Thread Group 1-2,text,true,,1468470,129,9,9,https://www.simplilearn.com/business,111,0,0
1704197967127,2062,Homepage,200,OK,Thread Group 1-5,text,true,,282660,302,9,9,https://www.simplilearn.com/,32,0,16
1704197967127,32,Homepage-0,301,Moved Permanently,Thread Group 1-5,text,true,,569,181,9,9,http://www.simplilearn.com/,32,0,16
1704197967159,2030,Homepage-1,200,OK,Thread Group 1-5,text,true,,282091,121,9,9,https://www.simplilearn.com/,1269,0,1067
1704197967676,2121,Business,200,OK,Thread Group 1-8,text,true,,1446394,389,9,9,https://www.simplilearn.com/business,254,0,0
1704197967676,254,Business-0,301,Moved Permanently,Thread Group 1-8,text,true,,578,130,9,9,http://www.simplilearn.com/business/,254,0,0
1704197967931,41,Business-1,301,Moved Permanently,Thread Group 1-8,text,true,,723,130,9,9,https://www.simplilearn.com/business/,41,0,0
1704197967973,1824,Business-2,200,OK,Thread Group 1-8,text,true,,1445093,129,9,9,https://www.simplilearn.com/business,38,0,0
1704197968991,940,Resource,200,OK,Thread Group 1-9,text,true,,234373,392,9,9,https://www.simplilearn.com/resources,30,0,0
1704197968991,30,Resource-0,301,Moved Permanently,Thread Group 1-9,text,true,,579,131,9,9,http://www.simplilearn.com/resources/,30,0,0
1704197969022,30,Resource-1,301,Moved Permanently,Thread Group 1-9,text,true,,452,131,9,9,https://www.simplilearn.com/resources/,30,0,0
1704197969052,879,Resource-2,200,OK,Thread Group 1-9,text,true,,233342,130,9,9,https://www.simplilearn.com/resources,58,0,0
1704197969190,965,Resource,200,OK,Thread Group 1-5,text,true,,234373,392,9,9,https://www.simplilearn.com/resources,30,0,0
1704197969190,30,Resource-0,301,Moved Permanently,Thread Group 1-5,text,true,,579,131,9,9,http://www.simplilearn.com/resources/,30,0,0
1704197969221,31,Resource-1,301,Moved Permanently,Thread Group 1-5,text,true,,452,131,9,9,https://www.simplilearn.com/resources/,31,0,0
1704197969252,903,Resource-2,200,OK,Thread Group 1-5,text,true,,233342,130,9,9,https://www.simplilearn.com/resources,149,0,0
1704197969797,465,Homepage,200,OK,Thread Group 1-8,text,true,,282660,302,9,9,https://www.simplilearn.com/,20,0,0
1704197969797,20,Homepage-0,301,Moved Permanently,Thread Group 1-8,text,true,,569,181,9,9,http://www.simplilearn.com/,20,0,0
1704197969817,445,Homepage-1,200,OK,Thread Group 1-8,text,true,,282091,121,9,9,https://www.simplilearn.com/,96,0,0
1704197969082,1327,Business,200,OK,Thread Group 1-6,text,true,,1446386,389,9,9,https://www.simplilearn.com/business,28,0,0
1704197969082,28,Business-0,301,Moved Permanently,Thread Group 1-6,text,true,,578,130,9,9,http://www.simplilearn.com/business/,28,0,0
1704197969110,24,Business-1,301,Moved Permanently,Thread Group 1-6,text,true,,723,130,9,9,https://www.simplilearn.com/business/,24,0,0
1704197969134,1275,Business-2,200,OK,Thread Group 1-6,text,true,,1445085,129,9,9,https://www.simplilearn.com/business,39,0,0
1704197970263,404,Resource,200,OK,Thread Group 1-8,text,true,,234373,392,8,8,https://www.simplilearn.com/resources,30,0,0
1704197970263,30,Resource-0,301,Moved Permanently,Thread Group 1-8,text,true,,579,131,8,8,http://www.simplilearn.com/resources/,30,0,0
1704197970293,33,Resource-1,301,Moved Permanently,Thread Group 1-8,text,true,,452,131,8,8,https://www.simplilearn.com/resources/,33,0,0
1704197970326,341,Resource-2,200,OK,Thread Group 1-8,text,true,,233342,130,8,8,https://www.simplilearn.com/resources,93,0,0
1704197969116,1557,Homepage,200,OK,Thread Group 1-2,text,true,,282660,302,8,8,https://www.simplilearn.com/,59,0,29
1704197969116,59,Homepage-0,301,Moved Permanently,Thread Group 1-2,text,true,,569,181,8,8,http://www.simplilearn.com/,59,0,29
1704197969176,1497,Homepage-1,200,OK,Thread Group 1-2,text,true,,282091,121,8,8,https://www.simplilearn.com/,513,0,304
1704197967153,4295,Business,200,OK,Thread Group 1-3,text,true,,1446394,389,8,8,https://www.simplilearn.com/business,2072,0,1033
1704197967153,2072,Business-0,301,Moved Permanently,Thread Group 1-3,text,true,,578,130,8,8,http://www.simplilearn.com/business/,2072,0,1033
1704197969225,1108,Business-1,301,Moved Permanently,Thread Group 1-3,text,true,,723,130,8,8,https://www.simplilearn.com/business/,1108,0,1076
1704197970333,1115,Business-2,200,OK,Thread Group 1-3,text,true,,1445093,129,8,8,https://www.simplilearn.com/business,105,0,0
1704197970674,792,Resource,200,OK,Thread Group 1-2,text,true,,234373,392,8,8,https://www.simplilearn.com/resources,27,0,0
1704197970674,27,Resource-0,301,Moved Permanently,Thread Group 1-2,text,true,,579,131,8,8,http://www.simplilearn.com/resources/,27,0,0
1704197970701,29,Resource-1,301,Moved Permanently,Thread Group 1-2,text,true,,452,131,8,8,https://www.simplilearn.com/resources/,29,0,0
1704197970731,735,Resource-2,200,OK,Thread Group 1-2,text,true,,233342,130,8,8,https://www.simplilearn.com/resources,126,0,0
1704197971449,261,Homepage,200,OK,Thread Group 1-3,text,true,,282660,302,8,8,https://www.simplilearn.com/,17,0,0
1704197971449,17,Homepage-0,301,Moved Permanently,Thread Group 1-3,text,true,,569,181,8,8,http://www.simplilearn.com/,17,0,0
1704197971466,244,Homepage-1,200,OK,Thread Group 1-3,text,true,,282091,121,8,8,https://www.simplilearn.com/,30,0,0
1704197965968,5825,Business,200,OK,Thread Group 1-7,text,true,,1469766,389,8,8,https://www.simplilearn.com/business,70,0,0
1704197965968,70,Business-0,301,Moved Permanently,Thread Group 1-7,text,true,,577,130,8,8,http://www.simplilearn.com/business/,70,0,0
1704197966038,367,Business-1,301,Moved Permanently,Thread Group 1-7,text,true,,720,130,8,8,https://www.simplilearn.com/business/,367,0,0
1704197966405,5388,Business-2,200,OK,Thread Group 1-7,text,true,,1468469,129,8,8,https://www.simplilearn.com/business,110,0,0
1704197971711,243,Resource,200,OK,Thread Group 1-3,text,true,,234381,392,8,8,https://www.simplilearn.com/resources,16,0,0
1704197971711,16,Resource-0,301,Moved Permanently,Thread Group 1-3,text,true,,579,131,8,8,http://www.simplilearn.com/resources/,16,0,0
1704197971727,17,Resource-1,301,Moved Permanently,Thread Group 1-3,text,true,,452,131,8,8,https://www.simplilearn.com/resources/,17,0,0
1704197971744,210,Resource-2,200,OK,Thread Group 1-3,text,true,,233350,130,8,8,https://www.simplilearn.com/resources,27,0,0
1704197971954,1324,Business,200,OK,Thread Group 1-3,text,true,,1446906,389,8,8,https://www.simplilearn.com/business,28,0,0
1704197971954,28,Business-0,301,Moved Permanently,Thread Group 1-3,text,true,,578,130,8,8,http://www.simplilearn.com/business/,28,0,0
1704197971982,16,Business-1,301,Moved Permanently,Thread Group 1-3,text,true,,723,130,8,8,https://www.simplilearn.com/business/,16,0,0
1704197971998,1280,Business-2,200,OK,Thread Group 1-3,text,true,,1445605,129,8,8,https://www.simplilearn.com/business,27,0,0
1704197971793,1590,Homepage,200,OK,Thread Group 1-7,text,true,,282660,302,7,7,https://www.simplilearn.com/,61,0,25
1704197971793,61,Homepage-0,301,Moved Permanently,Thread Group 1-7,text,true,,569,181,7,7,http://www.simplilearn.com/,61,0,25
1704197971855,1528,Homepage-1,200,OK,Thread Group 1-7,text,true,,282091,121,7,7,https://www.simplilearn.com/,468,0,310
1704197967432,5993,Business,200,OK,Thread Group 1-10,text,true,,1447043,389,7,7,https://www.simplilearn.com/business,60,0,0
1704197967432,60,Business-0,301,Moved Permanently,Thread Group 1-10,text,true,,577,130,7,7,http://www.simplilearn.com/business/,60,0,0
1704197967492,358,Business-1,301,Moved Permanently,Thread Group 1-10,text,true,,720,130,7,7,https://www.simplilearn.com/business/,358,0,0
1704197967850,5575,Business-2,200,OK,Thread Group 1-10,text,true,,1445746,129,7,7,https://www.simplilearn.com/business,1197,0,1065
1704197970668,3064,Business,200,OK,Thread Group 1-8,text,true,,1446386,389,7,7,https://www.simplilearn.com/business,24,0,0
1704197970668,24,Business-0,301,Moved Permanently,Thread Group 1-8,text,true,,578,130,7,7,http://www.simplilearn.com/business/,24,0,0
1704197970692,29,Business-1,301,Moved Permanently,Thread Group 1-8,text,true,,723,130,7,7,https://www.simplilearn.com/business/,29,0,0
1704197970721,3011,Business-2,200,OK,Thread Group 1-8,text,true,,1445085,129,7,7,https://www.simplilearn.com/business,128,0,0
1704197973732,176,Homepage,200,OK,Thread Group 1-8,text,true,,282660,302,7,7,https://www.simplilearn.com/,14,0,0
1704197973732,15,Homepage-0,301,Moved Permanently,Thread Group 1-8,text,true,,569,181,7,7,http://www.simplilearn.com/,14,0,0
1704197973747,161,Homepage-1,200,OK,Thread Group 1-8,text,true,,282091,121,7,7,https://www.simplilearn.com/,30,0,0
1704197973908,146,Resource,200,OK,Thread Group 1-8,text,true,,234373,392,7,7,https://www.simplilearn.com/resources,14,0,0
1704197973908,14,Resource-0,301,Moved Permanently,Thread Group 1-8,text,true,,579,131,7,7,http://www.simplilearn.com/resources/,14,0,0
1704197973922,20,Resource-1,301,Moved Permanently,Thread Group 1-8,text,true,,452,131,7,7,https://www.simplilearn.com/resources/,20,0,0
1704197973942,112,Resource-2,200,OK,Thread Group 1-8,text,true,,233342,130,7,7,https://www.simplilearn.com/resources,23,0,0
1704197971467,3124,Business,200,OK,Thread Group 1-2,text,true,,1446394,389,7,7,https://www.simplilearn.com/business,16,0,0
1704197971467,16,Business-0,301,Moved Permanently,Thread Group 1-2,text,true,,578,130,7,7,http://www.simplilearn.com/business/,16,0,0
1704197971484,15,Business-1,301,Moved Permanently,Thread Group 1-2,text,true,,723,130,7,7,https://www.simplilearn.com/business/,15,0,0
1704197971499,3092,Business-2,200,OK,Thread Group 1-2,text,true,,1445093,129,7,7,https://www.simplilearn.com/business,58,0,0
1704197966866,7760,Homepage,200,OK,Thread Group 1-4,text,true,,282661,302,7,7,https://www.simplilearn.com/,7190,0,7174
1704197966866,7190,Homepage-0,301,Moved Permanently,Thread Group 1-4,text,true,,569,181,7,7,http://www.simplilearn.com/,7190,0,7174
1704197974057,569,Homepage-1,200,OK,Thread Group 1-4,text,true,,282092,121,7,7,https://www.simplilearn.com/,67,0,43
1704197969931,4721,Business,200,OK,Thread Group 1-9,text,true,,1446420,389,7,7,https://www.simplilearn.com/business,277,0,0
1704197969931,277,Business-0,301,Moved Permanently,Thread Group 1-9,text,true,,578,130,7,7,http://www.simplilearn.com/business/,277,0,0
1704197970208,35,Business-1,301,Moved Permanently,Thread Group 1-9,text,true,,723,130,7,7,https://www.simplilearn.com/business/,35,0,0
1704197970243,4409,Business-2,200,OK,Thread Group 1-9,text,true,,1445119,129,7,7,https://www.simplilearn.com/business,67,0,0
1704197973425,1330,Homepage,200,OK,Thread Group 1-10,text,true,,282697,302,6,6,https://www.simplilearn.com/,30,0,15
1704197973425,30,Homepage-0,301,Moved Permanently,Thread Group 1-10,text,true,,569,181,6,6,http://www.simplilearn.com/,30,0,15
1704197973455,1300,Homepage-1,200,OK,Thread Group 1-10,text,true,,282128,121,6,6,https://www.simplilearn.com/,67,0,0
1704197974054,759,Business,200,OK,Thread Group 1-8,text,true,,1446395,389,6,6,https://www.simplilearn.com/business,15,0,0
1704197974054,15,Business-0,301,Moved Permanently,Thread Group 1-8,text,true,,578,130,6,6,http://www.simplilearn.com/business/,15,0,0
1704197974069,18,Business-1,301,Moved Permanently,Thread Group 1-8,text,true,,723,130,6,6,https://www.simplilearn.com/business/,18,0,0
1704197974087,726,Business-2,200,OK,Thread Group 1-8,text,true,,1445094,129,6,6,https://www.simplilearn.com/business,23,0,0
1704197973384,1497,Resource,200,OK,Thread Group 1-7,text,true,,234373,392,6,6,https://www.simplilearn.com/resources,17,0,0
1704197973384,17,Resource-0,301,Moved Permanently,Thread Group 1-7,text,true,,579,131,6,6,http://www.simplilearn.com/resources/,17,0,0
1704197973401,42,Resource-1,301,Moved Permanently,Thread Group 1-7,text,true,,452,131,6,6,https://www.simplilearn.com/resources/,42,0,0
1704197973443,1438,Resource-2,200,OK,Thread Group 1-7,text,true,,233342,130,6,6,https://www.simplilearn.com/resources,77,0,0
1704197974814,177,Homepage,200,OK,Thread Group 1-8,text,true,,282660,302,6,6,https://www.simplilearn.com/,14,0,0
1704197974814,14,Homepage-0,301,Moved Permanently,Thread Group 1-8,text,true,,569,181,6,6,http://www.simplilearn.com/,14,0,0
1704197974828,163,Homepage-1,200,OK,Thread Group 1-8,text,true,,282091,121,6,6,https://www.simplilearn.com/,22,0,0
1704197974592,568,Homepage,200,OK,Thread Group 1-2,text,true,,282660,302,6,6,https://www.simplilearn.com/,31,0,0
1704197974592,31,Homepage-0,301,Moved Permanently,Thread Group 1-2,text,true,,569,181,6,6,http://www.simplilearn.com/,31,0,0
1704197974623,537,Homepage-1,200,OK,Thread Group 1-2,text,true,,282091,121,6,6,https://www.simplilearn.com/,61,0,0
1704197974991,211,Resource,200,OK,Thread Group 1-8,text,true,,234373,392,6,6,https://www.simplilearn.com/resources,18,0,0
1704197974991,18,Resource-0,301,Moved Permanently,Thread Group 1-8,text,true,,579,131,6,6,http://www.simplilearn.com/resources/,18,0,0
1704197975009,17,Resource-1,301,Moved Permanently,Thread Group 1-8,text,true,,452,131,6,6,https://www.simplilearn.com/resources/,17,0,0
1704197975026,176,Resource-2,200,OK,Thread Group 1-8,text,true,,233342,130,6,6,https://www.simplilearn.com/resources,24,0,0
1704197974626,679,Resource,200,OK,Thread Group 1-4,text,true,,234381,392,6,6,https://www.simplilearn.com/resources,28,0,0
1704197974626,28,Resource-0,301,Moved Permanently,Thread Group 1-4,text,true,,579,131,6,6,http://www.simplilearn.com/resources/,28,0,0
1704197974654,259,Resource-1,301,Moved Permanently,Thread Group 1-4,text,true,,452,131,6,6,https://www.simplilearn.com/resources/,259,0,0
1704197974913,392,Resource-2,200,OK,Thread Group 1-4,text,true,,233350,130,6,6,https://www.simplilearn.com/resources,46,0,0
1704197974756,738,Resource,200,OK,Thread Group 1-10,text,true,,234381,392,6,6,https://www.simplilearn.com/resources,27,0,0
1704197974756,27,Resource-0,301,Moved Permanently,Thread Group 1-10,text,true,,579,131,6,6,http://www.simplilearn.com/resources/,27,0,0
1704197974783,29,Resource-1,301,Moved Permanently,Thread Group 1-10,text,true,,452,131,6,6,https://www.simplilearn.com/resources/,29,0,0
1704197974813,681,Resource-2,200,OK,Thread Group 1-10,text,true,,233350,130,6,6,https://www.simplilearn.com/resources,56,0,0
1704197975203,950,Business,200,OK,Thread Group 1-8,text,true,,1446418,389,6,6,https://www.simplilearn.com/business,21,0,0
1704197975203,21,Business-0,301,Moved Permanently,Thread Group 1-8,text,true,,578,130,6,6,http://www.simplilearn.com/business/,21,0,0
1704197975224,49,Business-1,301,Moved Permanently,Thread Group 1-8,text,true,,723,130,6,6,https://www.simplilearn.com/business/,49,0,0
1704197975273,880,Business-2,200,OK,Thread Group 1-8,text,true,,1445117,129,6,6,https://www.simplilearn.com/business,29,0,0
1704197975160,1138,Resource,200,OK,Thread Group 1-2,text,true,,234373,392,6,6,https://www.simplilearn.com/resources,29,0,0
1704197975160,29,Resource-0,301,Moved Permanently,Thread Group 1-2,text,true,,579,131,6,6,http://www.simplilearn.com/resources/,29,0,0
1704197975189,21,Resource-1,301,Moved Permanently,Thread Group 1-2,text,true,,452,131,6,6,https://www.simplilearn.com/resources/,21,0,0
1704197975210,1088,Resource-2,200,OK,Thread Group 1-2,text,true,,233342,130,6,6,https://www.simplilearn.com/resources,72,0,0
1704197976154,209,Homepage,200,OK,Thread Group 1-8,text,true,,282660,302,6,6,https://www.simplilearn.com/,20,0,0
1704197976154,20,Homepage-0,301,Moved Permanently,Thread Group 1-8,text,true,,569,181,6,6,http://www.simplilearn.com/,20,0,0
1704197976174,189,Homepage-1,200,OK,Thread Group 1-8,text,true,,282091,121,6,6,https://www.simplilearn.com/,25,0,0
1704197976363,206,Resource,200,OK,Thread Group 1-8,text,true,,234373,392,6,6,https://www.simplilearn.com/resources,14,0,0
1704197976363,14,Resource-0,301,Moved Permanently,Thread Group 1-8,text,true,,579,131,6,6,http://www.simplilearn.com/resources/,14,0,0
1704197976377,16,Resource-1,301,Moved Permanently,Thread Group 1-8,text,true,,452,131,6,6,https://www.simplilearn.com/resources/,16,0,0
1704197976394,175,Resource-2,200,OK,Thread Group 1-8,text,true,,233342,130,6,6,https://www.simplilearn.com/resources,22,0,0
1704197970159,7321,Business,200,OK,Thread Group 1-5,text,true,,1446395,389,6,6,https://www.simplilearn.com/business,29,0,0
1704197970159,29,Business-0,301,Moved Permanently,Thread Group 1-5,text,true,,578,130,6,6,http://www.simplilearn.com/business/,29,0,0
1704197970188,35,Business-1,301,Moved Permanently,Thread Group 1-5,text,true,,723,130,6,6,https://www.simplilearn.com/business/,35,0,0
1704197970223,7257,Business-2,200,OK,Thread Group 1-5,text,true,,1445094,129,6,6,https://www.simplilearn.com/business,140,0,0
1704197975305,2572,Business,200,OK,Thread Group 1-4,text,true,,1446395,389,5,5,https://www.simplilearn.com/business,16,0,0
1704197975305,16,Business-0,301,Moved Permanently,Thread Group 1-4,text,true,,578,130,5,5,http://www.simplilearn.com/business/,16,0,0
1704197975321,18,Business-1,301,Moved Permanently,Thread Group 1-4,text,true,,723,130,5,5,https://www.simplilearn.com/business/,18,0,0
1704197975339,2538,Business-2,200,OK,Thread Group 1-4,text,true,,1445094,129,5,5,https://www.simplilearn.com/business,42,0,0
1704197976570,1467,Business,200,OK,Thread Group 1-8,text,true,,1446378,389,5,5,https://www.simplilearn.com/business,21,0,0
1704197976570,21,Business-0,301,Moved Permanently,Thread Group 1-8,text,true,,578,130,5,5,http://www.simplilearn.com/business/,21,0,0
1704197976591,19,Business-1,301,Moved Permanently,Thread Group 1-8,text,true,,723,130,5,5,https://www.simplilearn.com/business/,19,0,0
1704197976610,1427,Business-2,200,OK,Thread Group 1-8,text,true,,1445077,129,5,5,https://www.simplilearn.com/business,30,0,0
1704197978037,360,Homepage,200,OK,Thread Group 1-8,text,true,,282660,302,5,5,https://www.simplilearn.com/,25,0,0
1704197978037,25,Homepage-0,301,Moved Permanently,Thread Group 1-8,text,true,,569,181,5,5,http://www.simplilearn.com/,25,0,0
1704197978062,335,Homepage-1,200,OK,Thread Group 1-8,text,true,,282091,121,5,5,https://www.simplilearn.com/,35,0,0
1704197977878,534,Homepage,200,OK,Thread Group 1-4,text,true,,282660,302,5,5,https://www.simplilearn.com/,27,0,0
1704197977878,27,Homepage-0,301,Moved Permanently,Thread Group 1-4,text,true,,569,181,5,5,http://www.simplilearn.com/,27,0,0
1704197977906,506,Homepage-1,200,OK,Thread Group 1-4,text,true,,282091,121,5,5,https://www.simplilearn.com/,111,0,0
1704197976298,2217,Business,200,OK,Thread Group 1-2,text,true,,1446378,389,5,5,https://www.simplilearn.com/business,279,0,0
1704197976298,279,Business-0,301,Moved Permanently,Thread Group 1-2,text,true,,578,130,5,5,http://www.simplilearn.com/business/,279,0,0
1704197976578,21,Business-1,301,Moved Permanently,Thread Group 1-2,text,true,,723,130,5,5,https://www.simplilearn.com/business/,21,0,0
1704197976599,1916,Business-2,200,OK,Thread Group 1-2,text,true,,1445077,129,5,5,https://www.simplilearn.com/business,29,0,0
1704197975494,3036,Business,200,OK,Thread Group 1-10,text,true,,1446385,389,4,4,https://www.simplilearn.com/business,30,0,0
1704197975494,30,Business-0,301,Moved Permanently,Thread Group 1-10,text,true,,578,130,4,4,http://www.simplilearn.com/business/,30,0,0
1704197975524,262,Business-1,301,Moved Permanently,Thread Group 1-10,text,true,,723,130,4,4,https://www.simplilearn.com/business/,262,0,0
1704197975786,2744,Business-2,200,OK,Thread Group 1-10,text,true,,1445084,129,4,4,https://www.simplilearn.com/business,177,0,0
1704197978398,267,Resource,200,OK,Thread Group 1-8,text,true,,234373,392,4,4,https://www.simplilearn.com/resources,18,0,0
1704197978398,18,Resource-0,301,Moved Permanently,Thread Group 1-8,text,true,,579,131,4,4,http://www.simplilearn.com/resources/,18,0,0
1704197978417,24,Resource-1,301,Moved Permanently,Thread Group 1-8,text,true,,452,131,4,4,https://www.simplilearn.com/resources/,24,0,0
1704197978441,224,Resource-2,200,OK,Thread Group 1-8,text,true,,233342,130,4,4,https://www.simplilearn.com/resources,30,0,0
1704197978412,380,Resource,200,OK,Thread Group 1-4,text,true,,234373,392,4,4,https://www.simplilearn.com/resources,22,0,0
1704197978412,22,Resource-0,301,Moved Permanently,Thread Group 1-4,text,true,,579,131,4,4,http://www.simplilearn.com/resources/,22,0,0
1704197978434,25,Resource-1,301,Moved Permanently,Thread Group 1-4,text,true,,452,131,4,4,https://www.simplilearn.com/resources/,25,0,0
1704197978459,333,Resource-2,200,OK,Thread Group 1-4,text,true,,233342,130,4,4,https://www.simplilearn.com/resources,36,0,0
1704197978530,532,Homepage,200,OK,Thread Group 1-10,text,true,,282661,302,4,4,https://www.simplilearn.com/,15,0,0
1704197978530,15,Homepage-0,301,Moved Permanently,Thread Group 1-10,text,true,,569,181,4,4,http://www.simplilearn.com/,15,0,0
